OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
1,1,"(472094.70550000016, 3706818.968699999)",CapitanPeakCSB-50,473476.2785,3720574.2961999997,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4022.0,Yeso
2,2,"(453636.37320000026, 3717082.8379999995)",CapitanPassCSA-100,453636.37320000026,3717082.8379999995,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,,Yeso
3,3,"(456256.82919999957, 3714916.4557000007)",CapitanPassCSA-3500,456256.82919999957,3714916.4557000007,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,,Yeso
4,4,"(472477.44120000023, 3710629.5922999997)",CapitanPeakCSB-3879,473093.57919999957,3716764.035,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4019.0,Yeso
5,5,"(472595.0617000004, 3711800.6548999995)",CapitanPeakCSB-5056,472975.93850000016,3715592.7717000004,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4009.0,Yeso
6,6,"(472550.21829999983, 3711354.182499999)",CapitanPeakCSB-4608,473020.7196000004,3716038.624,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4012.0,Yeso
7,7,"(456808.7687999997, 3714460.1564000007)",CapitanPassCSA-4216,456808.7687999997,3714460.1564000007,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,,Yeso
8,8,"(461005.1710999999, 3710990.908399999)",CapitanPassCSA-9660,461005.1710999999,3710990.908399999,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4622.0,Yeso
9,9,"(460330.67370000016, 3711548.5286)",CapitanPassCSA-8785,460330.67370000016,3711548.5286,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4481.0,Yeso
10,10,"(458637.699, 3712948.1438999996)",CapitanPassCSA-6589,458637.699,3712948.1438999996,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4183.0,Yeso
11,11,"(458018.30900000036, 3713460.2058000006)",CapitanPassCSA-5785,458018.30900000036,3713460.2058000006,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4091.0,Yeso
12,12,"(458966.3005999997, 3712676.4825999998)",CapitanPassCSA-7015,458966.3005999997,3712676.4825999998,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,,Yeso
13,13,"(472965.9649, 3715493.4713000003)",CapitanPeakCSB-8768,472604.9665999999,3711899.2707,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3999.0,Yeso
14,14,"(473024.0647999998, 3716071.9299999997)",CapitanPeakCSB-9350,472546.8512000004,3711320.6576000005,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4002.0,Yeso
15,15,"(472754.8523000004, 3713391.5753000006)",CapitanPeakCSB-6656,472816.0619999999,3714000.9957,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4005.0,Yeso
16,16,"(465084.68209999986, 3707618.296599999)",CapitanPassCSA-14954,465084.68209999986,3707618.296599999,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4612.0,Yeso
17,17,"(463937.1743000001, 3708566.9638)",CapitanPassCSA-13465,463937.1743000001,3708566.9638,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4550.0,Yeso
18,18,"(461747.21300000045, 3710377.4476999994)",CapitanPassCSA-10623,461747.21300000045,3710377.4476999994,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4753.0,Yeso
19,19,"(462572.1275000004, 3709695.4748)",CapitanPassCSA-11694,462572.1275000004,3709695.4748,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4691.0,Yeso
20,20,"(462933.2110000001, 3709396.960000001)",CapitanPassCSA-12162,462933.2110000001,3709396.960000001,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4639.0,Yeso
21,21,"(464428.83210000023, 3708160.5007000007)",CapitanPassCSA-14103,464428.83210000023,3708160.5007000007,meters,NAD83,Skotnicki2010_OFGM208,Sampled from interpretive cross-section,Yeso,4806.0,Yeso
22,22,"(468851.1649000002, 3707723.8422)",CapitanPeakCSA-3111,468851.1649000002,3707723.8422,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3982.0,Yeso
23,23,"(475923.88790000044, 3709952.3036)",CapitanPeakCSA-10526,475923.88790000044,3709952.3036,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3766.0,Yeso
24,24,"(473833.44820000045, 3709293.6514)",CapitanPeakCSA-8334,473833.44820000045,3709293.6514,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3937.0,Yeso
25,25,"(472884.9319000002, 3708994.794500001)",CapitanPeakCSA-7340,472884.9319000002,3708994.794500001,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4028.0,Yeso
26,26,"(476590.4550999999, 3710162.3244000003)",CapitanPeakCSA-11225,476590.4550999999,3710162.3244000003,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3894.0,Yeso
27,27,"(475138.2745000003, 3709704.7739000004)",CapitanPeakCSA-9702,475138.2745000003,3709704.7739000004,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,,Yeso
28,28,"(473420.0558000002, 3720014.5275999997)",CapitanPeakCSB-13312,472150.9101999998,3707378.5588000007,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4009.0,Yeso
29,29,"(473098.63879999984, 3716814.4093999993)",CapitanPeakCSB-10096,472472.2988,3710578.3932000007,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,3979.0,Yeso
30,30,"(466103.26910000015, 3706858.0398999993)",CapitanPeakCSA-229,466103.26910000015,3706858.0398999993,meters,NAD83,Skotnicki2010_OFGM209,Sampled from interpretive cross-section,Yeso,4494.0,Yeso
31,31,"(448055.9648000002, 3704841.3323)",FortStantonCSE-2312,448055.9648000002,3704841.3323,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
32,32,"(448645.30140000023, 3703759.0681999996)",FortStantonCSE-3544,448645.30140000023,3703759.0681999996,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
33,33,"(447781.8761999998, 3705344.6714999992)",FortStantonCSE-1739,447781.8761999998,3705344.6714999992,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
34,34,"(447105.1513, 3706587.4164000005)",FortStantonCSE-324,447105.1513,3706587.4164000005,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
35,35,"(460105.3953999998, 3704309.2369999997)",LincolnCSA-4384,460105.3953999998,3704309.2369999997,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4484.0,Yeso
36,36,"(456556.09609999973, 3706798.0364999995)",LincolnCSA-50,456556.09609999973,3706798.0364999995,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4153.0,Yeso
37,37,"(459142.5826000003, 3704984.3696999997)",LincolnCSA-3209,459142.5826000003,3704984.3696999997,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4461.0,Yeso
38,38,"(475277.7105999999, 3706129.5845999997)",SanPatricioCSB-741,475277.7105999999,3706129.5845999997,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3907.0,Yeso
39,39,"(476339.8309000004, 3706402.8055000007)",SanPatricioCSB-1837,476339.8309000004,3706402.8055000007,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,,Yeso
40,40,"(476680.0351, 3706490.3199000005)",SanPatricioCSB-2189,476680.0351,3706490.3199000005,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3812.0,Yeso
41,41,"(442384.93730000034, 3699336.4766000006)",FortStantonCSC-613,442384.93730000034,3699336.4766000006,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
42,42,"(443729.24870000035, 3702293.5342999995)",FortStantonCSD-2222,443729.24870000035,3702293.5342999995,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
43,43,"(447741.6830000002, 3699637.5150000006)",FortStantonCSD-7034,447741.6830000002,3699637.5150000006,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4498.0,Yeso
44,44,"(445797.97030000016, 3700924.1500000004)",FortStantonCSD-4703,445797.97030000016,3700924.1500000004,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
45,45,"(445009.5175000001, 3701446.0639999993)",FortStantonCSD-3758,445009.5175000001,3701446.0639999993,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
46,46,"(447491.52440000046, 3699803.1067999993)",FortStantonCSD-6734,447491.52440000046,3699803.1067999993,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4402.0,Yeso
47,47,"(451010.7220999999, 3699415.1841)",FortStantonCSE-8491,451010.7220999999,3699415.1841,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4619.0,Yeso
48,48,"(449125.05420000013, 3702878.045)",FortStantonCSE-4548,449125.05420000013,3702878.045,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
49,49,"(450464.1712999996, 3700418.8758000005)",FortStantonCSE-7348,450464.1712999996,3700418.8758000005,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4363.0,Yeso
50,50,"(449922.4808, 3701413.642000001)",FortStantonCSE-6215,449922.4808,3701413.642000001,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4363.0,Yeso
51,51,"(462642.66449999996, 3702530.0819000006)",LincolnCSA-7483,462642.66449999996,3702530.0819000006,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4320.0,Yeso
52,52,"(463264.5859000003, 3702093.9853000008)",LincolnCSA-8243,463264.5859000003,3702093.9853000008,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4143.0,Yeso
53,53,"(461731.3980999999, 3703169.0698000006)",LincolnCSA-6370,461731.3980999999,3703169.0698000006,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4219.0,Yeso
54,54,"(463972.35539999977, 3701597.6910999995)",LincolnCSA-9107,463972.35539999977,3701597.6910999995,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4291.0,Yeso
55,55,"(465059.0705000004, 3700835.677100001)",LincolnCSA-10435,465059.0705000004,3700835.677100001,meters,NAD83,Skotnicki2009_OFGM188,Sampled from interpretive cross-section,Yeso,4212.0,Yeso
56,56,"(466453.8074000003, 3699849.9058)",SanPatricioCSA-1629,466453.8074000003,3699849.9058,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3992.0,Yeso
57,57,"(467167.43680000026, 3699352.5732000005)",SanPatricioCSA-2499,467167.43680000026,3699352.5732000005,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,4025.0,Yeso
58,58,"(465245.14360000007, 3700692.2310000006)",SanPatricioCSA-156,465245.14360000007,3700692.2310000006,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,4238.0,Yeso
59,59,"(436183.0537999999, 3697653.1160000004)",AngusCSB-8312,436183.0537999999,3697653.1160000004,meters,NAD83,Rawling2004_OFGM95,Sampled from interpretive cross-section,Yeso,,Yeso
60,60,"(437124.20469999965, 3696726.4626)",AngusCSB-9633,437124.20469999965,3696726.4626,meters,NAD83,Rawling2004_OFGM95,Sampled from interpretive cross-section,Yeso,,Yeso
61,61,"(437889.48500000034, 3695972.9707999993)",AngusCSB-10707,437889.48500000034,3695972.9707999993,meters,NAD83,Rawling2004_OFGM95,Sampled from interpretive cross-section,Yeso,,Yeso
62,62,"(442032.42650000006, 3696667.7652000003)",FortStantonCSA-10262,442032.42650000006,3696667.7652000003,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
63,63,"(443770.40160000045, 3698543.0713)",FortStantonCSC-2210,443770.40160000045,3698543.0713,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,,Yeso
64,64,"(446352.62349999975, 3697064.3258999996)",FortStantonCSC-5185,446352.62349999975,3697064.3258999996,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5347.0,Yeso
65,65,"(444421.23730000015, 3698170.3610999994)",FortStantonCSC-2960,444421.23730000015,3698170.3610999994,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4481.0,Yeso
66,66,"(448414.75459999964, 3695883.4178)",FortStantonCSC-7562,448414.75459999964,3695883.4178,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5757.0,Yeso
67,67,"(445419.18539999984, 3697598.872199999)",FortStantonCSC-4110,445419.18539999984,3697598.872199999,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4425.0,Yeso
68,68,"(450443.32210000046, 3697849.1728000008)",FortStantonCSD-10274,450443.32210000046,3697849.1728000008,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5183.0,Yeso
69,69,"(448578.8437000001, 3699083.3588999994)",FortStantonCSD-8038,448578.8437000001,3699083.3588999994,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5173.0,Yeso
70,70,"(469423.11670000013, 3697780.576199999)",SanPatricioCSA-5249,469423.11670000013,3697780.576199999,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,4166.0,Yeso
71,71,"(470529.0137, 3697009.8698999994)",SanPatricioCSA-6597,470529.0137,3697009.8698999994,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,4133.0,Yeso
72,72,"(471328.11340000015, 3696452.9725)",SanPatricioCSA-7571,471328.11340000015,3696452.9725,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3930.0,Yeso
73,73,"(471964.9154000003, 3696009.1812999994)",SanPatricioCSA-8347,471964.9154000003,3696009.1812999994,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3763.0,Yeso
74,74,"(468606.2898000004, 3698349.8278)",SanPatricioCSA-4253,468606.2898000004,3698349.8278,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,4009.0,Yeso
75,75,"(467900.43460000027, 3698841.7425999995)",SanPatricioCSA-3393,467900.43460000027,3698841.7425999995,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3989.0,Yeso
76,76,"(439166.8546000002, 3694715.277899999)",AngusCSB-12500,439166.8546000002,3694715.277899999,meters,NAD83,Rawling2004_OFGM95,Sampled from interpretive cross-section,Yeso,,Yeso
77,77,"(440464.51379999984, 3693437.6078999992)",AngusCSB-14321,440464.51379999984,3693437.6078999992,meters,NAD83,Rawling2004_OFGM95,Sampled from interpretive cross-section,Yeso,,Yeso
78,78,"(442029.23599999957, 3695042.7684000004)",FortStantonCSA-11887,442029.23599999957,3695042.7684000004,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5042.0,Yeso
79,79,"(442029.9232000001, 3695392.7676999997)",FortStantonCSA-11537,442029.9232000001,3695392.7676999997,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,4327.0,Yeso
80,80,"(449194.1031999998, 3695437.113)",FortStantonCSC-8460,449194.1031999998,3695437.113,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5974.0,Yeso
81,81,"(450254.051, 3694830.1191000007)",FortStantonCSC-9681,450254.051,3694830.1191000007,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5711.0,Yeso
82,82,"(437062.1935999999, 3691669.1862000003)",RuidosoCSA-1928,437062.1935999999,3691669.1862000003,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,734.0,Yeso
83,83,"(435784.5921, 3693046.319)",RuidosoCSA-50,435784.5921,3693046.319,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,731.0,Yeso
84,84,"(475640.6266000001, 3694318.1192000005)",SanPatricioCSA-12549,475640.6266000001,3694318.1192000005,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3733.0,Yeso
85,85,"(474948.2581000002, 3694325.945699999)",SanPatricioCSA-11857,474948.2581000002,3694325.945699999,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3612.0,Yeso
86,86,"(473538.21270000003, 3694912.7409000006)",SanPatricioCSA-10265,473538.21270000003,3694912.7409000006,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3874.0,Yeso
87,87,"(473195.4462000001, 3695151.6169000007)",SanPatricioCSA-9847,473195.4462000001,3695151.6169000007,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3671.0,Yeso
88,88,"(476537.2098000003, 3694307.9843000006)",SanPatricioCSA-13446,476537.2098000003,3694307.9843000006,meters,NAD83,Skotnicki2009_OFGM189,Sampled from interpretive cross-section,Yeso,3740.0,Yeso
89,89,"(437549.89269999973, 3691143.4930000007)",RuidosoCSA-2645,437549.89269999973,3691143.4930000007,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,875.0,Yeso
90,90,"(439250.1880000001, 3689310.7366000004)",RuidosoCSA-5145,439250.1880000001,3689310.7366000004,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,4494.0,Yeso
91,91,"(438400.0404000003, 3690227.1148000006)",RuidosoCSA-3895,438400.0404000003,3690227.1148000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,3366.0,Yeso
92,92,"(438127.9930999996, 3690520.355799999)",RuidosoCSA-3495,438127.9930999996,3690520.355799999,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,1525.0,Yeso
93,93,"(439831.2949000001, 3688684.3586999997)",RuidosoCSA-6000,439831.2949000001,3688684.3586999997,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5419.0,Yeso
94,94,"(440539.97809999995, 3687920.4658000004)",RuidosoCSA-7042,440539.97809999995,3687920.4658000004,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5472.0,Yeso
95,95,"(430265.6321999999, 3688932.2102000006)",RuidosoCSB-136,430265.6321999999,3688932.2102000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,2293.0,Yeso
96,96,"(431255.46740000043, 3688208.3714000005)",RuidosoCSB-1363,431255.46740000043,3688208.3714000005,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,3024.0,Yeso
97,97,"(441315.9718000004, 3688013.7825000007)",RuidosoCSC-13837,441315.9718000004,3688013.7825000007,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5439.0,Yeso
98,98,"(441493.4517999999, 3686892.7117999997)",RuidosoCSA-8443,441493.4517999999,3686892.7117999997,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5633.0,Yeso
99,99,"(437016.43759999983, 3683995.5351)",RuidosoCSB-8500,437016.43759999983,3683995.5351,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,4776.0,Yeso
100,100,"(435528.79569999967, 3685083.4059999995)",RuidosoCSB-6657,435528.79569999967,3685083.4059999995,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,2303.0,Yeso
101,101,"(431938.53830000013, 3687708.8608)",RuidosoCSB-2209,431938.53830000013,3687708.8608,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,3526.0,Yeso
102,102,"(434860.2604, 3685572.2871000003)",RuidosoCSB-5828,434860.2604,3685572.2871000003,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,1889.0,Yeso
103,103,"(436013.1144000003, 3684729.237299999)",RuidosoCSB-7257,436013.1144000003,3684729.237299999,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,3812.0,Yeso
104,104,"(438431.05960000027, 3685482.7260999996)",RuidosoCSC-10000,438431.05960000027,3685482.7260999996,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5580.0,Yeso
105,105,"(440227.81850000005, 3687059.099300001)",RuidosoCSC-12390,440227.81850000005,3687059.099300001,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5495.0,Yeso
106,106,"(441701.57469999976, 3680569.4254)",RuidosoCSB-14304,441701.57469999976,3680569.4254,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,6505.0,Yeso
107,107,"(436672.07380000036, 3683939.492900001)",RuidosoCSC-7660,436672.07380000036,3683939.492900001,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,4776.0,Yeso
108,108,"(435515.6774000004, 3682991.7829)",RuidosoCSC-6160,435515.6774000004,3682991.7829,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,5508.0,Yeso
109,109,"(431852.21439999994, 3681020.8341000006)",RuidosoCSC-2000,431852.21439999994,3681020.8341000006,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,4822.0,Yeso
110,110,"(432292.53440000024, 3681257.727)",RuidosoCSC-2500,432292.53440000024,3681257.727,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,3595.0,Yeso
111,111,"(430134.966, 3680096.9518)",RuidosoCSC-50,430134.966,3680096.9518,meters,NAD83,Rawling2004_OFGM93,Sampled from interpretive cross-section,Yeso,,Yeso
112,112,"(442026.1919, 3693492.3329000007)",FortStantonCSA-13438,442026.1919,3693492.3329000007,meters,NAD83,Rawling2006_OFGM119,Sampled from interpretive cross-section,Yeso,5580.0,Yeso
113,113,"(457704.5535000004, 3702288.9108000007)",30-027-20029,,,,,SalineMedial,No known issues,Yeso,,Yeso
114,114,"(451572.4912999999, 3713899.5102999993)",30-027-00007,,,,,NMBGMR_SubsurfaceLibrary,No known issues,Yeso,4160.0,Yeso
115,115,"(441561.45610000007, 3695698.8101000004)",GR_RAB_NorthEW-6500,,,,,,Sampled from cross-section,Yeso,,Yeso
116,116,"(473898.16899999976, 3694868.9245999996)",GR_RAB_NorthEW-39325,,,,,,Sampled from cross-section,Yeso,,Yeso
117,117,"(469068.44400000013, 3694851.6917000003)",GR_RAB_NorthEW-34496,,,,,,Sampled from cross-section,Yeso,,Yeso
118,118,"(442122.1936999997, 3695368.5692999996)",GR_RAB_NorthEW-7151,,,,,,Sampled from cross-section,Yeso,,Yeso
119,119,"(458234.11099999957, 3694813.034)",GR_RAB_NorthEW-23661,,,,,,Sampled from cross-section,Yeso,,Yeso
120,120,"(464179.1582000004, 3694834.2464000005)",GR_RAB_NorthEW-29606,,,,,,Sampled from cross-section,Yeso,,Yeso
121,121,"(442605.0541000003, 3695084.9395000003)",GR_RAB_NorthEW-7711,,,,,,Sampled from cross-section,Yeso,,Yeso
122,122,"(451784.28920000046, 3694790.0205000006)",GR_RAB_NorthEW-17211,,,,,,Sampled from cross-section,Yeso,,Yeso
123,123,"(462388.6014999999, 3694827.8575)",GR_RAB_NorthEW-27816,,,,,,Sampled from cross-section,Yeso,,Yeso
124,124,"(440700.9923999999, 3696208.321799999)",GR_RAB_NorthEW-5500,,,,,,Sampled from cross-section,Yeso,,Yeso
125,125,"(466285.5599999996, 3694841.7621999998)",GR_RAB_NorthEW-31713,,,,,,Sampled from cross-section,Yeso,,Yeso
126,126,"(446700.6264000004, 3694291.3683)",GR_RAB_NorthEW-12102,,,,,,Sampled from cross-section,Yeso,,Yeso
